SRR6431605,msd1
SRR6431606,msd1
SRR6431607,msd1
SRR6431608,msd1
SRR6431609,msd1
SRR6431610,msd1
SRR6431615,BTX623
SRR6431616,BTX623
SRR6431621,BTX623
SRR6431622,BTX623
SRR6431627,BTX623
SRR6431628,BTX623
